radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,302,220,65534,138716676,,-79.437658,43.7203993,6,8,1,1378273209,1408453593,
UMTS,302,220,65534,138776579,,-79.394089,43.6473808,2,3,1,1378232601,1408453593,
UMTS,302,720,65534,7837697,,-79.6587945,43.7067044,1616,2,1,1379375678,1408453593,
UMTS,302,720,65534,8739075,,-79.6867737,43.7543347,0,1,1,1379874882,1408453593,
UMTS,302,220,10500,230134412,,-79.401078875,43.64962965,179,12,1,1383177375,1415688866,
UMTS,302,220,10500,230134417,,-79.3990057333,43.64738845,204,6,1,1383177375,1414597298,
UMTS,302,220,10500,230140058,,-79.403208,43.6501218,21,5,1,1383177375,1408453599,
UMTS,302,220,10500,230140060,,-79.4071703583,43.6537999833,843,12,1,1383054921,1415688872,
UMTS,302,220,10500,230140776,,-79.4028841667,43.6496760333,103,6,1,1383177375,1415688872,
UMTS,302,220,10500,230145799,,-79.406226,43.6543617,133,17,1,1383054921,1408453599,
UMTS,302,220,10500,230145805,,-79.4078049,43.6539443,25,6,1,1383253864,1408453599,
UMTS,302,220,10500,230145808,,-79.4074642,43.6538312,220,27,1,1383054921,1408453599,
UMTS,302,220,10500,230146139,,-79.4049814,43.6509232,161,10,1,1383177375,1408453599,
UMTS,302,220,10500,230146348,,-79.40178955,43.651738325,242,4,1,1383177375,1415688872,
UMTS,302,220,10500,230148743,,-79.36869,43.6657586,306,21,1,1382984274,1408453599,
UMTS,302,220,10500,230149132,,-79.3950383625,43.6479870461,892,304,1,1383054921,1416007300,
UMTS,302,220,10500,230150722,,-79.4009020606,43.6549872818,710,66,1,1383054921,1416007321,
UMTS,302,220,10500,230150776,,-79.401772725,43.6516682875,231,16,1,1383177375,1415688866,
UMTS,302,220,10500,230151486,,-79.3949612,43.6471157,70,7,1,1383054921,1408453599,
UMTS,302,220,10500,230151487,,-79.3955457,43.6465725,171,13,1,1383225418,1408453599,
UMTS,302,220,10500,230152102,,-79.4071047,43.6525428,37,2,1,1383690442,1408453599,
UMTS,302,220,10500,230157010,,-79.4019052,43.6546299,0,1,1,1383253820,1408453599,
UMTS,302,220,10500,230157057,,-79.4027214,43.6497387,37,2,1,1383177375,1408453599,
UMTS,302,220,10500,230158934,,-79.4015111,43.6495095,98,5,1,1383177375,1408453599,
UMTS,302,220,10500,230158936,,-79.40023955,43.648045475,188,12,1,1383177375,1415688866,
UMTS,302,220,10500,230158937,,-79.4019753,43.6495242,43,9,1,1383177375,1408453599,
UMTS,302,220,10500,230158939,,-79.4009706,43.648825,34,6,1,1383177375,1408453599,
UMTS,302,220,10500,230159729,,-79.3681625,43.6643365,0,1,1,1383062640,1408453599,
UMTS,302,220,10500,230159877,,-79.367884,43.6643417,0,1,1,1382984274,1408453599,
UMTS,302,220,10500,231460067,,-79.4432642,43.7138745,354,5,1,1381876055,1408453599,
UMTS,302,220,10501,231646488,,-79.445962,43.7200379,9059,357,1,1381931376,1408453599,
UMTS,302,220,10501,231648501,,-79.4322548,43.7133561,992,27,1,1381876055,1408453599,
UMTS,302,220,10501,231656395,,-79.3832644,43.7478742,0,1,1,1382803969,1408453599,
UMTS,302,220,10501,231657966,,-79.4405311,43.7641725,133,21,1,1382213198,1408453599,
UMTS,302,490,10,662821,,-79.384422,43.6995568,0,1,1,1377871289,1408453599,
UMTS,302,490,11,655521,,-79.4043333,43.6677484,167,24,1,1383840488,1408453599,
UMTS,302,490,11,655523,,-79.4034416,43.6659558,31,4,1,1383840515,1408453599,
UMTS,302,490,11,655526,,-79.4019099,43.6624527,53,6,1,1383840605,1408453599,
UMTS,302,490,11,655573,,-79.4077501,43.6742015,598,91,1,1383840283,1408453599,
UMTS,302,490,11,658172,,-79.4353334,43.6998685,315,27,1,1383839539,1408453599,
UMTS,302,490,11,658311,,-79.4224065,43.7012959,498,40,1,1383839725,1408453599,
UMTS,302,490,11,658312,,-79.4158864,43.6964062,298,44,1,1383839813,1408453599,
UMTS,302,490,11,661462,,-79.418173,43.7011375,219,31,1,1383839751,1408453599,
UMTS,302,490,11,662242,,-79.4290679,43.7002176,198,29,1,1383839649,1408453599,
UMTS,302,490,11,662573,,-79.4146709,43.6934611,14,3,1,1383839855,1408453599,
UMTS,302,490,11,662581,,-79.413493,43.6905568,393,29,1,1383839904,1408453599,
UMTS,302,490,11,662582,,-79.4098502,43.6813369,659,54,1,1383840084,1408453599,
UMTS,302,490,11,662753,,-79.4073356,43.6753961,49,8,1,1383840376,1408453599,
UMTS,302,490,10200,655391,,-79.4066145,43.6475585,1269,270,1,1383172353,1408453599,
UMTS,302,490,10200,655392,,-79.4019063087,43.6396696367,6802,991,1,1383052265,1417226454,
UMTS,302,490,10200,655393,,-79.4330745647,43.636016976,5652,1012,1,1383138643,1414589524,
UMTS,302,490,10200,655394,,-79.3988168512,43.6443956589,1194,414,1,1383172084,1417226233,
UMTS,302,490,10200,655411,,-79.3882700981,43.6461308834,449,157,1,1382991997,1414505202,
UMTS,302,490,10200,655412,,-79.3890495281,43.6428182823,906,576,1,1383138752,1408453599,
UMTS,302,490,10200,655413,,-79.3912565984,43.6459567772,1613,1463,1,1382991517,1417226233,
UMTS,302,490,10200,655415,,-79.3884283488,43.6421757752,815,129,1,1383168452,1409746318,
UMTS,302,490,10200,655422,,-79.3983783008,43.6469913519,1127,129,1,1377640238,1415024888,
UMTS,302,490,10200,655425,,-79.3985092833,43.6505799833,563,12,1,1383328460,1414602603,
UMTS,302,490,10200,655443,,-79.378462122,43.6433021228,821,127,1,1383052414,1417472320,
UMTS,302,490,10200,655446,,-79.3801464,43.6423073,563,18,1,1383921274,1408453599,
UMTS,302,490,10200,655453,,-79.387684,43.6529146,325,76,1,1383151000,1408453599,
UMTS,302,490,10200,659543,,-79.3845473,43.6485022,386,8,1,1383760996,1408453599,
UMTS,302,490,10200,659546,,-79.3816838,43.6487203,405,11,1,1383150680,1408453599,
UMTS,302,490,10200,659572,,-79.3708443,43.6485482,979,4,1,1383052714,1417226233,
UMTS,302,490,10200,659591,,-79.3826826466,43.645754681,775,232,1,1382991997,1417226454,
UMTS,302,490,10200,659592,,-79.3845645881,43.6444347297,708,946,1,1382991997,1417472320,
UMTS,302,490,10200,659593,,-79.3865945908,43.6451562986,545,369,1,1382991997,1417226454,
UMTS,302,490,10200,659595,,-79.3844953308,43.6434413654,1759,78,1,1383921274,1409746215,
UMTS,302,490,10200,659641,,-79.395527529,43.6482120445,1237,535,1,1377640314,1415920906,
UMTS,302,490,10200,659642,,-79.3930999925,43.6469911748,547,943,1,1383152732,1415936156,
UMTS,302,490,10200,659643,,-79.3951644434,43.6412339176,1246,507,1,1383052265,1417226233,
UMTS,302,490,10200,659644,,-79.3958574833,43.6484323487,444,78,1,1383328460,1415920906,
UMTS,302,490,10200,659662,,-79.3939866897,43.6536947538,247,39,1,1383429939,1415284605,
UMTS,302,490,10200,659663,,-79.3967691962,43.6502822339,547,186,1,1382994880,1414602603,
UMTS,302,490,10200,659681,,-79.3874743614,43.6504101458,824,153,1,1383150680,1415936156,
UMTS,302,490,10200,659683,,-79.3888595563,43.6468857893,815,503,1,1383150680,1415936232,
UMTS,302,490,10200,659685,,-79.3857283214,43.6476824429,307,28,1,1383150680,1415936156,
UMTS,302,490,10200,662701,,-79.4015493548,43.6600876452,503,31,1,1383840605,1415238856,
UMTS,302,490,10200,662822,,-79.3857276,43.6899448,4732,40,1,1375874640,1408453599,
UMTS,302,490,10200,662852,,-79.3898818195,43.6486861205,471,167,1,1382991997,1415936156,
UMTS,302,490,10200,662853,,-79.3937486667,43.6524406537,1415,123,1,1383430047,1415284723,
UMTS,302,490,10200,663061,,-79.3998624202,43.6371930988,1073,1249,1,1383430914,1417472294,
UMTS,302,490,10200,663066,,-79.4541877091,43.632563132,4343,428,1,1383506728,1408453599,
UMTS,302,490,10200,664371,,-79.3888155,43.646356,266,47,1,1383328661,1408453599,
UMTS,302,490,10600,655393,,-79.4061286689,43.6409653485,1513,299,1,1383660654,1417036658,
UMTS,302,490,10600,655412,,-79.3905614,43.6423569,476,100,1,1383921206,1408453599,
UMTS,302,490,10600,655602,,-79.4177335279,43.636780785,6091,2567,1,1383052006,1417401226,
UMTS,302,490,10600,655603,,-79.4247353732,43.6348611349,3829,1483,1,1383051986,1417472294,
UMTS,302,490,10600,655605,,-79.4071260522,43.6382480155,2089,735,1,1383834511,1417401155,
UMTS,302,490,10600,657932,,-79.4755958868,43.6302395475,62783,2618,1,1383051799,1417472294,
UMTS,302,490,10600,657933,,-79.4936167706,43.6246877538,61238,394,1,1383255227,1417472294,
UMTS,302,490,10600,658083,,-79.4591740584,43.6537746916,3499,154,1,1383834379,1416720469,
UMTS,302,490,10600,659652,,-79.4383932428,43.6361059162,1601,937,1,1383051965,1417472294,
UMTS,302,490,10600,659653,,-79.4554331445,43.6372562723,64531,4394,1,1382992893,1417472294,
UMTS,302,490,10600,659655,,-79.4393604856,43.6350982201,813,278,1,1383834450,1417401155,
UMTS,302,490,10600,659656,,-79.4587587356,43.6368782346,2696,1057,1,1383920839,1417401226,
UMTS,302,490,10600,660381,,-79.4092380056,43.6450521836,1529,354,1,1383172964,1416581640,
UMTS,302,490,10600,660382,,-79.4174058395,43.6402833269,2777,517,1,1383172964,1408453599,
UMTS,302,490,10600,660385,,-79.4142667,43.6372401,107,5,1,1383834544,1408453599,
UMTS,302,490,10600,662802,,-79.5406752432,43.6250748827,57539,709,1,1383950127,1416720469,
UMTS,302,490,10600,723019,,-79.4875095,43.6235558,133,13,1,1383138210,1408453599,
UMTS,302,490,10600,727808,,-79.4820339311,43.6271246292,2143,161,1,1383660206,1408453599,
UMTS,302,490,10600,727809,,-79.4822196278,43.6272363461,2509,115,1,1384296404,1408453599,
UMTS,302,490,16010,722438,,-79.5497014,43.780262,0,1,1,1383837664,1408453599,
UMTS,302,490,16060,722837,,-79.565435497,43.5974314952,10383,1822,1,1383940602,1417472294,
UMTS,302,490,16060,722867,,-79.5397424355,43.5924362979,9978,1093,1,1382993277,1414503707,
UMTS,302,490,16060,723147,,-79.5219337,43.6186685,719,44,1,1383940764,1408453599,
UMTS,302,490,16060,723148,,-79.5027231,43.6225835,859,10,1,1383940826,1408453599,
UMTS,302,490,16060,723150,,-79.5310888,43.6168795,15,2,1,1383940764,1408453599,
UMTS,302,490,16060,723188,,-79.5075426,43.6214754,278,8,1,1383940826,1408453599,
UMTS,302,490,16060,727807,,-79.5006727,43.6229256,520,22,1,1383940847,1408453599,
UMTS,302,490,16060,728827,,-79.5411369302,43.5932903606,5624,490,1,1382993154,1414503707,
UMTS,302,490,16060,728829,,-79.5558239053,43.5843016211,3318,209,1,1382993154,1414503707,
UMTS,302,490,16070,657932,,-79.4808709779,43.6286741735,1734,181,1,1383692249,1414503707,
UMTS,302,490,16070,659653,,-79.4593933545,43.6371858246,3005,134,1,1383780534,1408453599,
UMTS,302,490,16070,722329,,-79.6765243,43.716147,3583,113,1,1383579899,1408453599,
UMTS,302,490,16070,722639,,-79.6343252,43.7722528,1468,5,1,1383579693,1408453599,
UMTS,302,490,16070,723017,,-79.5397161136,43.5948155517,2043,354,1,1383051362,1408453599,
UMTS,302,490,16070,723018,,-79.5309401461,43.5992086154,3138,547,1,1382993010,1408453599,
UMTS,302,490,16070,723149,,-79.514804007,43.607527389,1647,446,1,1382993010,1415549475,
UMTS,302,490,16070,723317,,-79.5075965374,43.6064790208,1621,1039,1,1382993010,1412728285,
UMTS,302,490,16070,727808,,-79.4947542734,43.6181515877,16448,1070,1,1382992893,1412629200,
UMTS,302,490,16070,727809,,-79.5008679875,43.6132969217,3676,784,1,1383218126,1412629200,
UMTS,302,490,16070,728897,,-79.5215937208,43.6035131768,2680,874,1,1382993010,1415549531,
UMTS,302,610,10500,230140056,,-79.3937269,43.6644334,65,9,1,1383048462,1408453599,
UMTS,302,610,10500,230150168,,-79.3863571,43.6566955,198,6,1,1383056645,1408453599,
UMTS,302,610,10500,231448415,,-79.3938269,43.6678202,58,8,1,1383048440,1408453599,
UMTS,302,610,10500,231448416,,-79.393442,43.6661173,118,14,1,1383048440,1408453599,
UMTS,302,610,10500,231449675,,-79.4060963,43.6986147,0,1,1,1383047651,1408453599,
UMTS,302,610,10500,231450697,,-79.4059869,43.6983541,21,3,1,1383047651,1408453599,
UMTS,302,610,10501,230346717,,-79.2539526,43.7282393,0,1,1,1383009534,1408453599,
UMTS,302,610,10501,231659662,,-79.5364079,43.7298893,183,19,1,1383258995,1408453599,
UMTS,302,610,10501,231659663,,-79.5391603,43.7380622,155,8,1,1383259064,1408453599,
UMTS,302,610,10501,231659792,,-79.5359143,43.7131477,156,16,1,1383258814,1408453599,
UMTS,302,610,10501,231659794,,-79.5329425,43.7067409,244,9,1,1383258554,1408453599,
UMTS,302,610,10501,231661725,,-79.5364861,43.7237062,707,47,1,1383258868,1408453599,
UMTS,302,610,10501,231661727,,-79.5370239,43.7158036,176,26,1,1383258814,1408453599,
UMTS,302,610,10502,230397733,,-79.5765359,43.7041573,226,33,1,1383257542,1408453599,
UMTS,302,610,10502,230397737,,-79.5712899,43.6929738,205,18,1,1383257401,1408453599,
UMTS,302,610,10502,230398905,,-79.5733058,43.6977519,895,50,1,1383257480,1408453599,
UMTS,302,610,10502,230401222,,-79.5611641,43.7129376,547,62,1,1383257985,1408453599,
UMTS,302,610,10502,230401224,,-79.5785073,43.7128399,526,16,1,1383257904,1408453599,
UMTS,302,610,10502,230402423,,-79.5538892,43.7118803,279,26,1,1383258089,1408453599,
UMTS,302,610,10502,230402424,,-79.5500901,43.7042973,585,71,1,1383258173,1408453599,
UMTS,302,610,10502,230402425,,-79.5528137,43.7099927,363,15,1,1383258089,1408453599,
UMTS,302,610,10502,230413583,,-79.5789365,43.7093956,110,20,1,1383257713,1408453599,
UMTS,302,610,10502,230413586,,-79.5360375,43.7007549,983,62,1,1383258264,1408453599,
UMTS,302,610,10502,231647644,,-79.5550571,43.7136468,8,2,1,1383258089,1408453599,
UMTS,302,610,45000,230204548,,-79.4171381,43.7986056,678,53,1,1383260519,1408453599,
UMTS,302,610,45000,230205434,,-79.3705556,43.8088524,281,40,1,1383260976,1408453599,
UMTS,302,610,45000,230206398,,-79.3832445,43.8060693,833,82,1,1383260837,1408453599,
UMTS,302,610,45000,230206399,,-79.4028466,43.8017565,799,53,1,1383260683,1408453599,
UMTS,302,610,45000,230212077,,-79.4585539,43.7895794,0,1,1,1383260223,1408453599,
UMTS,302,610,45000,230216910,,-79.4973448,43.780767,154,21,1,1383259820,1408453599,
UMTS,302,610,45000,230216915,,-79.4276751,43.7963085,260,24,1,1383260457,1408453599,
UMTS,302,610,45000,230217111,,-79.4927879,43.7818554,243,33,1,1383259840,1408453599,
UMTS,302,610,45000,230217116,,-79.5447406,43.7624657,756,43,1,1383259310,1408453599,
UMTS,302,610,45000,230217250,,-79.4627921,43.7887136,343,51,1,1383260171,1408453599,
UMTS,302,610,45000,230217251,,-79.4750344,43.7860009,77,12,1,1383260037,1408453599,
UMTS,302,610,45000,230217570,,-79.5190255,43.7760017,1108,85,1,1383259598,1408453599,
UMTS,302,610,45000,230217571,,-79.5326966,43.767115,963,82,1,1383259578,1408453599,
UMTS,302,610,45000,230217652,,-79.4381468,43.7940429,660,90,1,1383260355,1408453599,
UMTS,302,610,45000,230217654,,-79.452011,43.791017,539,65,1,1383260223,1408453599,
UMTS,302,610,45000,230217866,,-79.5359976,43.7724759,261,29,1,1383259560,1408453599,
UMTS,302,610,45000,230217867,,-79.5440527,43.7707185,404,25,1,1383259467,1408453599,
UMTS,302,610,45000,230222710,,-79.4830736,43.784115,582,70,1,1383259913,1408453599,
UMTS,302,610,45000,230222711,,-79.5043796,43.7791794,105,17,1,1383259799,1408453599,
UMTS,302,610,45000,230222823,,-79.5149487,43.7768385,335,43,1,1383259678,1408453599,
UMTS,302,610,45000,230225808,,-79.5012268,43.7798844,156,18,1,1383259820,1408453599,
UMTS,302,720,60013,1670764,,-79.3944571907,43.6474357674,149,86,1,1383316317,1417123969,
UMTS,302,720,60013,1678694,,-79.3899584,43.6391384,14,3,1,1383948259,1408453599,
UMTS,302,720,60013,1680320,,-79.3919026,43.6389397,94,14,1,1383744543,1408453599,
UMTS,302,720,60013,1680327,,-79.39028,43.6391599,74,12,1,1383255321,1408453599,
UMTS,302,720,60013,2380688,,-79.3624338,43.6474161,73,4,1,1384109315,1408453599,
UMTS,302,720,60013,2380694,,-79.3613931692,43.6477331205,459,39,1,1383609051,1415639834,
UMTS,302,720,60013,2900887,,-79.3741496,43.655283,133,21,1,1383514328,1408453599,
UMTS,302,720,60013,2900893,,-79.3779662739,43.6546006174,194,46,1,1383506064,1408453599,
UMTS,302,720,60013,2902261,,-79.378357125,43.655255925,116,4,1,1383513450,1408453599,
UMTS,302,720,60013,2902262,,-79.3793577,43.6542689,11,2,1,1383506128,1408453599,
UMTS,302,720,60013,2905055,,-79.3733531071,43.6450827143,298,28,1,1383744451,1415641927,
UMTS,302,720,60013,2905056,,-79.3720558667,43.64533985,403,30,1,1383951507,1415641927,
UMTS,302,720,60013,2905061,,-79.370865498,43.6456122246,617,244,1,1383254993,1415639834,
UMTS,302,720,60013,2905062,,-79.3739654042,43.6447231122,688,287,1,1383255047,1415639834,
UMTS,302,720,60013,2905106,,-79.3858654,43.6400868,1047,89,1,1383951460,1408453599,
UMTS,302,720,60013,2905107,,-79.3815459,43.6415791,747,71,1,1383744495,1408453599,
UMTS,302,720,60013,2905112,,-79.385111373,43.6401372489,654,493,1,1383255242,1415641894,
UMTS,302,720,60013,2905113,,-79.3800435056,43.6420948962,779,443,1,1383255156,1415639834,
UMTS,302,720,60013,2905132,,-79.3757754931,43.6440372384,683,216,1,1383259578,1415639834,
UMTS,302,720,60013,2905136,,-79.3756743,43.6440868,590,58,1,1383255112,1408453599,
UMTS,302,720,60013,2906719,,-79.3896102,43.6448555,13,3,1,1379588864,1408453599,
UMTS,302,720,60013,2906766,,-79.3934230467,43.6482728933,228,30,1,1383844945,1409850835,
UMTS,302,720,60013,2906767,,-79.3944292125,43.6474875042,3884,3576,1,1383584938,1409850835,
UMTS,302,720,60013,2906784,,-79.3872976,43.6421902,360,21,1,1383948225,1408453599,
UMTS,302,720,60013,2906786,,-79.3891206,43.6392887,206,29,1,1383744543,1408453599,
UMTS,302,720,60013,2906790,,-79.3861706,43.6401121,1054,147,1,1383255283,1408453599,
UMTS,302,720,60013,2906919,,-79.3739374,43.6424239,356,26,1,1383947994,1408453599,
UMTS,302,720,60013,2906922,,-79.378210659,43.6428814564,308,39,1,1383259429,1415639834,
UMTS,302,720,60013,2910388,,-79.377022,43.6536154,35,13,1,1383514165,1408453599,
UMTS,302,720,60013,2910390,,-79.3769392,43.6533027,0,1,1,1383514165,1408453599,
UMTS,302,720,60013,2916999,,-79.368426083,43.6465572887,438,106,1,1383254993,1415639834,
UMTS,302,720,60013,2948198,,-79.3671262278,43.6463941222,317,36,1,1384109296,1415641927,
UMTS,302,720,60013,2948201,,-79.3667467427,43.6464460373,473,220,1,1383254941,1415639834,
UMTS,302,720,60017,3687413,,-79.3271893,43.7683711,145,4,1,1384123780,1414948938,
UMTS,302,720,60017,3687415,,-79.3376747,43.7671576,399,47,1,1384123820,1408453599,
UMTS,302,720,60017,3687525,,-79.2637168182,43.7777737682,243,22,1,1384123544,1408453599,
UMTS,302,720,60017,3687544,,-79.2616432,43.7702236,42,3,1,1384119461,1408453599,
UMTS,302,720,60017,3687545,,-79.2631023,43.772885,1018,199,1,1384119330,1408453599,
UMTS,302,720,60017,3688938,,-79.221253,43.7974427,62,8,1,1383572775,1408453599,
UMTS,302,720,60017,3688951,,-79.2410144,43.7988661,51,8,1,1383572982,1408453599,
UMTS,302,720,60017,3689338,,-79.219378,43.7978318,85,9,1,1383572775,1408453599,
UMTS,302,720,60017,3689864,,-79.2645656357,43.8014098227,2924,185,1,1384122001,1414948938,
UMTS,302,720,60017,3690754,,-79.2500214,43.8316922,1310,117,1,1383573116,1408453599,
UMTS,302,720,60017,3690957,,-79.3374805,43.7695711,60,5,1,1384123843,1408453599,
UMTS,302,720,60017,3690958,,-79.3390580061,43.7687537818,457,33,1,1384123843,1415902680,
UMTS,302,720,60017,3690963,,-79.3334489167,43.7685122458,756,48,1,1384123820,1414949098,
UMTS,302,720,60017,3690967,,-79.3361945,43.7600832,136,4,1,1384123933,1408453599,
UMTS,302,720,60017,3690969,,-79.3371632,43.7635801,234,31,1,1384123874,1408453599,
UMTS,302,720,60017,3690973,,-79.3363453484,43.7604530725,343,91,1,1384123898,1408453599,
UMTS,302,720,60017,3690975,,-79.3375087968,43.7649241129,401,62,1,1384123898,1414948938,
UMTS,302,720,60017,3695251,,-79.243346,43.8096184,1161,91,1,1383572982,1408453599,
UMTS,302,720,60017,3699060,,-79.2704915,43.7697512,960,38,1,1384119311,1408453599,
UMTS,302,720,60017,3699061,,-79.2766917,43.7553435,1296,32,1,1384119093,1408453599,
UMTS,302,720,60017,3699070,,-79.2977109739,43.7722045043,353,46,1,1384123676,1408453599,
UMTS,302,720,60017,3699072,,-79.3069962964,43.7700201952,661,83,1,1384123709,1414948938,
UMTS,302,720,60017,3702052,,-79.2341884,43.7955555,679,76,1,1383572812,1408453599,
UMTS,302,720,60017,3702970,,-79.2695952083,43.7783565375,781,96,1,1384120554,1414949098,
UMTS,302,720,60017,3702972,,-79.2780909111,43.7767152,370,45,1,1384123631,1414948938,
UMTS,302,720,60017,3704650,,-79.3163524925,43.7686334763,581,80,1,1384123737,1414949098,
UMTS,302,720,60017,3704652,,-79.3272541033,43.7685216512,808,121,1,1384123759,1414949098,
UMTS,302,720,60017,3708231,,-79.2465515444,43.7738131754,2351,252,1,1384119536,1414948938,
UMTS,302,720,60017,3708250,,-79.2814762778,43.7758721519,459,27,1,1384123652,1414948938,
UMTS,302,720,60017,3708251,,-79.2775828743,43.7736876587,1833,218,1,1384123652,1408453599,
UMTS,302,720,60017,3710940,,-79.2258055,43.7965434,51,8,1,1383572812,1408453599,
UMTS,302,720,60017,3710941,,-79.2736187,43.7673888,50,6,1,1384119311,1408453599,
UMTS,302,720,60017,3712065,,-79.26038528,43.7801507533,592,15,1,1384123575,1414948938,
UMTS,302,720,60017,3712407,,-79.335898,43.7590984,21,4,1,1384123933,1408453599,
UMTS,302,720,60017,3712408,,-79.3328988886,43.7452925471,740,70,1,1384124003,1414814382,
UMTS,302,720,60017,3712409,,-79.3348164848,43.7554154848,380,33,1,1384123954,1408453599,
UMTS,302,720,60017,3712414,,-79.3335062069,43.7484419138,679,145,1,1384123968,1408453599,
UMTS,302,720,60017,3712415,,-79.3351364184,43.7561233885,409,87,1,1384123947,1408453599,
UMTS,302,720,60017,3712718,,-79.2784118,43.7645404,549,36,1,1384119188,1408453599,
UMTS,302,720,60017,3734361,,-79.2235478,43.7969908,112,10,1,1383572775,1408453599,
UMTS,302,720,60070,1657896,,-79.4667725,43.6377844,25,5,1,1383949785,1408453599,
UMTS,302,720,60070,1664328,,-79.4596853,43.6375528,12,3,1,1383951072,1408453599,
UMTS,302,720,60070,1664845,,-79.4686191,43.6368314,12,9,1,1383950873,1408453599,
UMTS,302,720,60070,1745440,,-79.4770060628,43.6292755186,2076,86,1,1383949785,1416778984,
UMTS,302,720,60070,1745937,,-79.4688186818,43.6354423726,1239,773,1,1383255852,1416779075,
UMTS,302,720,60070,1745940,,-79.4708448016,43.6352080429,985,126,1,1383949785,1416779075,
UMTS,302,720,60070,1745943,,-79.468848846,43.6362145578,77043,1133,1,1383255706,1417533917,
UMTS,302,720,60175,1591902,,-79.2814128,43.8390969,1849,141,1,1383573519,1408453599,
UMTS,302,720,60175,1615099,,-79.313077,43.8341035,781,83,1,1383574088,1408453599,
UMTS,302,720,60210,2375476,,-79.35908194,43.6727129,616,40,1,1383406703,1414814382,
UMTS,302,720,60210,2375485,,-79.3571713533,43.6708468667,737,75,1,1383407226,1414814282,
UMTS,302,720,60210,2376527,,-79.314587,43.6898895,293,28,1,1384118198,1408453599,
UMTS,302,720,60210,2376528,,-79.3131508,43.6865062,245,37,1,1384118149,1408453599,
UMTS,302,720,60210,2376529,,-79.3157778,43.6926435,562,72,1,1384118149,1408453599,
UMTS,302,720,60210,2376703,,-79.3530234,43.669399,25,5,1,1383407201,1408453599,
UMTS,302,720,60210,2377830,,-79.3240697,43.68415,60,8,1,1384124716,1408453599,
UMTS,302,720,60210,2377831,,-79.3204611207,43.6763417701,797,87,1,1384124736,1408453599,
UMTS,302,720,60210,2377832,,-79.3235048,43.6830889,144,8,1,1384124716,1408453599,
UMTS,302,720,60210,2377850,,-79.3171359,43.6993075,649,92,1,1384118231,1408453599,
UMTS,302,720,60210,2377851,,-79.3251303,43.6868813,246,33,1,1384124653,1408453599,
UMTS,302,720,60210,2377852,,-79.3274028,43.6946583,678,120,1,1384124531,1408453599,
UMTS,302,720,60210,2379772,,-79.3512151,43.6721381,28,5,1,1383407180,1408453599,
UMTS,302,720,60210,2379773,,-79.3277159,43.6675196,229,18,1,1383260345,1408453599,
UMTS,302,720,60210,2379775,,-79.3528218,43.6716823,331,48,1,1383407127,1408453599,
UMTS,302,720,60210,2379798,,-79.3551289,43.6722907,151,21,1,1383406703,1408453599,
UMTS,302,720,60210,2379801,,-79.3520332,43.6725699,333,41,1,1383406703,1408453599,
UMTS,302,720,60210,2380640,,-79.3179481053,43.672839,130,19,1,1384124826,1408453599,
UMTS,302,720,60210,2380649,,-79.3212484757,43.6668583243,1098,37,1,1383405455,1415641927,
UMTS,302,720,60210,2384260,,-79.3181205,43.6979749,753,193,1,1384118294,1408453599,
UMTS,302,720,60210,2384261,,-79.3252232286,43.6872672214,207,42,1,1384124652,1408453599,
UMTS,302,720,60210,2384262,,-79.3265622118,43.6905464294,390,51,1,1384124620,1408453599,
UMTS,302,720,60210,2398030,,-79.3231740723,43.6844274092,599,476,1,1384124710,1408453599,
UMTS,302,720,60210,2398031,,-79.3217638182,43.6791399891,721,55,1,1384124733,1408453599,
UMTS,302,720,60210,2398032,,-79.3233207342,43.6841273587,1100,310,1,1384124710,1408453599,
UMTS,302,720,60210,2398221,,-79.3238876,43.6676696,69,8,1,1383260345,1408453599,
UMTS,302,720,60210,2401597,,-79.331536,43.6631282,12,3,1,1383405419,1408453599,
UMTS,302,720,60210,2401603,,-79.331936,43.6654538,222,18,1,1383405371,1408453599,
UMTS,302,720,60210,2402761,,-79.3209465,43.6769849,461,69,1,1384124758,1408453599,
UMTS,302,720,60210,2402762,,-79.3209878,43.6770731,534,67,1,1384124758,1408453599,
UMTS,302,720,60210,2402764,,-79.3207692222,43.6767695833,363,72,1,1384124756,1408453599,
UMTS,302,720,60210,2402765,,-79.3215691098,43.6785642118,689,102,1,1384124756,1408453599,
UMTS,302,720,60215,2376528,,-79.3132113,43.6867426,181,16,1,1384118130,1408453599,
UMTS,302,720,60215,2376529,,-79.3156794,43.6924096,245,38,1,1384118152,1408453599,
UMTS,302,720,60215,2376703,,-79.3698024,43.6586939,0,1,1,1383505803,1408453599,
UMTS,302,720,60215,2376704,,-79.3699564,43.6577866,282,24,1,1383505969,1408453599,
UMTS,302,720,60215,2377850,,-79.3168984,43.6953016,93,14,1,1384118224,1408453599,
UMTS,302,720,60215,2377933,,-79.3739818,43.657297,317,30,1,1383505969,1408453599,
UMTS,302,720,60215,2377950,,-79.3626582,43.6591795,1160,67,1,1383412280,1408453599,
UMTS,302,720,60215,2377951,,-79.3648821,43.6543673,421,144,1,1383514477,1408453599,
UMTS,302,720,60215,2377952,,-79.3678728,43.6574888,459,31,1,1383505803,1408453599,
UMTS,302,720,60215,2377965,,-79.3726932,43.6547957,416,57,1,1383506006,1408453599,
